0x401a83,0x28e837c85a83
0x40173b,0x998898125718
0x401e31,0x99889812d7a8
0x401e89,0x998898125a88
0x401cfb,0xce1384fa11b8
0x401804,0x99889812e828
0x401e89,0x998898127208
0x401e31,0x99889812dfc8
0x401da0,0xbf7dd5e94fa0
0x401cfb,0xce1384fa1c58
0x401e47,0xbf7dd5e9e530
0x401d8b,0x998898127c58
0x401d8b,0x998898127cf8
0x401e1b,0xce1384f93540
0x401da0,0xbf7dd5e96c20
0x401804,0x9988981309a8
0x401e47,0xbf7dd5e9ed50
0x401e47,0xbf7dd5ea01b0
0x40185c,0x998898130f80
0x401d8b,0x9988981298d8
0x401dc9,0xce1384fa5128
0x401ea1,0xbf7dd5e98990
0x401dc9,0xce1384fa5308
0x40185c,0x9988981325c0
0x401cfb,0xce1384fa5738
0x401ea1,0xbf7dd5e98fd0
0x401dc9,0xce1384fa5a88
0x401d8b,0x99889812b558
0x401e31,0x998898133548
0x401804,0x998898132ee8
0x401861,0x998898132e88
0x401ea1,0xbf7dd5e9a4d0
0x401e47,0xbf7dd5ea23d0
0x401e89,0x99889812bc88
0x401dc9,0xce1384fa7208
0x401dc9,0xce1384fa72a8
0x401804,0x998898134708
0x401e31,0x998898135128
0x401e31,0x998898135268
0x401dc9,0xce1384fa7a28
0x401cfb,0xce1384fa7c78
0x401ea1,0xbf7dd5e9c510
0x40187e,0x998898134f80
0x401e1b,0xce1384f99100
0x401804,0x998898136428
0x401e47,0xbf7dd5ea47d0
0x401804,0x998898136748
0x401cfb,0xce1384fa98f8
0x40187e,0x998898136c00
0x401e47,0xbf7dd5ea63b0
0x401e47,0xbf7dd5ea6590
0x401cfb,0xce1384fab398
0x401da0,0xbf7dd5e9ebe0
0x401cfb,0xce1384fab578
0x401e89,0x998898131348
0x401e31,0x998898139108
0x40182a,0x998898138980
0x401d8b,0x998898131398
0x401dc9,0xce1384fabc88
0x40182a,0x998898138fc0
0x401d8b,0x998898131c58
0x401ed1,0xbf7dd5ea08c0
0x401da0,0xbf7dd5ea09a0
0x40182a,0x99889813a4c0
0x401d8b,0x998898131e38
0x401da0,0xbf7dd5ea0d60
0x401d8b,0x9988981331f8
0x401cfb,0xce1384fad798
0x401dc9,0xce1384fadfe8
0x401da0,0xbf7dd5ea2760
0x401d8b,0x998898133d38
0x40182a,0x99889813c500
0x401e47,0xbf7dd5eac1f0
0x401e1b,0xce1384fa10c0
0x401e47,0xbf7dd5eac650
0x401804,0x99889813e528
0x401dc9,0xce1384fb1348
0x401cfb,0xce1384fb13b8
0x40187e,0x99889813ebc0
0x401804,0x99889813ed48
0x401cfb,0xce1384fb1c78
0x401e1b,0xce1384fa3100
0x401804,0x9988981401a8
0x401dc9,0xce1384fb3568
0x40185c,0x9988981408c0
0x401e31,0x9988981410c8
0x40187e,0x998898140980
0x40187e,0x998898140d40
0x401cfb,0xce1384fb5118
0x401804,0x9988981423c8
0x401cfb,0xce1384fb5258
0x401e89,0x998898139f88
0x401ea1,0xbf7dd5ea8b90
0x40187e,0x998898142740
0x401e31,0x998898143108
0x401e47,0xbf7dd5eb0f90
0x401e47,0xbf7dd5eb25d0
0x401d8b,0x99889813bd98
0x401d8b,0x99889813bf78
0x401804,0x9988981447c8
0x401e47,0xbf7dd5eb2e90
0x401e31,0x998898145328
0x401e1b,0xce1384fa7cc0
0x401e89,0x99889813dc48
0x401dc9,0xce1384fb9128
0x401804,0x9988981463a8
0x401e31,0x998898145aa8
0x401804,0x998898146588
0x401da0,0xbf7dd5eacda0
0x401e31,0x998898147228
0x401dc9,0xce1384fb9f88
0x401ed1,0xbf7dd5eae800
0x401e31,0x998898147cc8
0x401e89,0x998898141188
0x40182a,0x998898148b80
0x401cfb,0xce1384fbbdb8
0x401d8b,0x998898141c78
0x401ed1,0xbf7dd5eb0980
0x401e47,0xbf7dd5eb89b0
0x401e47,0xbf7dd5eb8ff0
0x401dc9,0xce1384fbdc48
0x401e47,0xbf7dd5eba4f0
0x401804,0x99889814c1e8
0x401804,0x99889814c648
0x401e31,0x99889814bca8
0x40173b,0x998898145118
0x401ed1,0xbf7dd5eb2ec0
0x401e89,0x998898145708
0x40187e,0x99889814cd80
0x401e47,0xbf7dd5ebc530
0x401da0,0xbf7dd5eb4720
0x401dc9,0xce1384fc10e8
0x401dc9,0xce1384fc1188
0x40185c,0x99889814e800
0x401d8b,0x998898147298
0x401ea1,0xbf7dd5eb4f90
0x401e1b,0xce1384fb1e00
0x401ed1,0xbf7dd5eb6400
0x401d8b,0x998898147a18
0x401e1b,0xce1384fb31c0
0x401e89,0x998898147c48
0x401da0,0xbf7dd5eb6760
0x401dc9,0xce1384fc3128
0x401ea1,0xbf7dd5eb6c10
0x40185c,0x998898150980
0x401e31,0x998898151368
0x401e1b,0xce1384fb3d00
0x401e89,0x9988981498c8
0x401804,0x998898150f88
0x401cfb,0xce1384fc5138
0x401e47,0xbf7dd5ec08d0
0x401804,0x9988981525c8
0x401cfb,0xce1384fc5318
0x401e31,0x998898151e08
0x401dc9,0xce1384fc5708
0x401e31,0x9988981531c8
0x401d8b,0x99889814b3b8
0x401e89,0x99889814b548
0x401cfb,0xce1384fc5a98
0x401804,0x998898152e88
0x40185c,0x998898152ec0
0x401cfb,0xce1384fc7218
0x401cfb,0xce1384fc72b8
0x401e31,0x998898153d08
0x40187e,0x998898154700
0x401cfb,0xce1384fc7a38
0x401dc9,0xce1384fc7c48
0x401d8b,0x99889814d7b8
0x401dc9,0xce1384fc7ce8
0x40182a,0x998898154f80
0x40185c,0x998898156400
0x401d8b,0x99889814dfd8
0x40187e,0x998898156740
0x401dc9,0xce1384fc98c8
0x40182a,0x998898156c00
0x401ed1,0xbf7dd5ebe500
0x401ea1,0xbf7dd5ebebd0
0x401dc9,0xce1384fcb548
0x401da0,0xbf7dd5ebed60
0x401804,0x9988981589a8
0x401e89,0x998898151388
0x401ed1,0xbf7dd5ec0180
0x401cfb,0xce1384fcbc98
0x401e1b,0xce1384fbbf40
0x401804,0x998898158fe8
0x401e89,0x998898151c48
0x401ea1,0xbf7dd5ec0990
0x401804,0x99889815a4e8
0x401ea1,0xbf7dd5ec0d50
0x401e31,0x998898159fa8
0x401e47,0xbf7dd5ec8bb0
0x401d8b,0x998898153558
0x401da0,0xbf7dd5ec23e0
0x401ea1,0xbf7dd5ec2750
0x401cfb,0xce1384fcdff8
0x401804,0x99889815c528
0x401e31,0x99889815bf48
0x401d8b,0x998898155138
0x401d8b,0x998898155278
0x401da0,0xbf7dd5ec47e0
0x401e31,0x99889815dc68
0x40185c,0x99889815e500
0x401dc9,0xce1384fd1388
0x401cfb,0xce1384fd1358
0x40182a,0x99889815ebc0
0x401e1b,0xce1384fc1c40
0x40187e,0x99889815ed40
0x401dc9,0xce1384fd1c48
0x401ed1,0xbf7dd5ec6380
0x401da0,0xbf7dd5ec65a0
0x401dc9,0xce1384fd1e28
0x40185c,0x998898160180
0x401dc9,0xce1384fd31e8
0x401e47,0xbf7dd5ece810
0x401cfb,0xce1384fd3578
0x401d8b,0x998898159118
0x401804,0x9988981608c8
0x401e31,0x9988981611a8
0x40182a,0x998898160980
0x40182a,0x998898160d40
0x401dc9,0xce1384fd3d28
0x40187e,0x9988981623c0
0x401e31,0x998898161c48
0x401e47,0xbf7dd5ed0990
0x40182a,0x998898162740
0x4017e0,0x99889815bd88
0x40187e,0x9988981647c0
0x401e47,0xbf7dd5ed2ed0
0x401ed1,0xbf7dd5ecc1c0
0x401e31,0x7424745a5728
0x401da0,0xbf7dd5ecc660
0x401cfb,0xce1384fd9138
0x40185c,0x7424745a6380
0x40187e,0x7424745a6580
0x401ea1,0xbf7dd5eccd90
0x401e47,0xbf7dd5ed4fb0
0x401e47,0xbf7dd5ed6410
0x401cfb,0xce1384fd9f98
0x401804,0xbdae4aaf1388
0x40187e,0xbdae4aaf1340
0x401e1b,0xce1384fcb380
0x401d8b,0x9988981610d8
0x401e31,0xbdae4aaf0f88
0x401e47,0xbf7dd5ed6c30
0x401804,0xbdae4aaf1c48
0x401804,0xbdae4aaf1e28
0x401e31,0xbdae4aaf25c8
0x401dc9,0xce1384fdbd88
0x401dc9,0xce1384fdbf68
0x401804,0xbdae4aaf31e8
0x40185c,0xbdae4aaf3540
0x401e31,0xbdae4aaf2e88
0x401e1b,0xce1384fcd780
0x401d8b,0x998898163118
0x401da0,0xbf7dd5ed0fa0
0x401804,0xbdae4aaf3d28
0x401cfb,0xce1384fddc58
0x401da0,0xbf7dd5ed25e0
0x401705,0xbdae4aaf5100
0x40182a,0xbdae4aaf5240
0x401e89,0x7424745a5108
0x401da0,0xbf7dd5ed2ea0
0x401d8b,0x7424745a5338
0x401d8b,0x7424745a5ab8
0x401ea1,0xbf7dd5ed4710
0x401cfb,0xce1384fe10f8
0x401cfb,0xce1384fe1198
0x401dc9,0xce1384fe1c68
0x401d8b,0xbdae4aaf09b8
0x401e47,0xbf7dd5ede510
0x401ea1,0xbf7dd5ed6750
0x401e31,0xbdae4aaf89a8
0x401cfb,0xce1384fe3138
0x401804,0x5fdc43eb25c8
0x401e47,0xbf7dd5edebf0
0x401e31,0xbdae4aaf8fe8
0x401e31,0x5fdc43eb31c8
0x401e47,0xbf7dd5ee0190
0x401804,0x5fdc43eb2e88
0x40185c,0x5fdc43eb2ec0
0x401e1b,0xce1384fd5100
0x401e1b,0xce1384fd5240
0x401dc9,0xce1384fe5108
0x401ed1,0xbf7dd5ed8980
0x401e31,0x5fdc43eb3d08
0x401d8b,0xbdae4aaf2ef8
0x401e47,0xbf7dd5ee09b0
0x40187e,0x5fdc43eb4700
0x401cfb,0xce1384fe5718
0x401e47,0xbf7dd5ee0d70
0x401ed1,0xbf7dd5ed8fc0
0x401d8b,0xbdae4aaf4718
0x401705,0x5fdc43eb4f80
0x401ed1,0xbf7dd5eda4c0
0x40185c,0x5fdc43eb6400
0x401e47,0xbf7dd5ee2770
0x401dc9,0xce1384fe7288
0x401e89,0xbdae4aaf4f88
0x40187e,0x5fdc43eb6740
0x401d8b,0xbdae4aaf6438
0x401dc9,0xce1384fe7a08
0x40182a,0x5fdc43eb6c00
0x401d8b,0xbdae4aaf6758
0x401cfb,0xce1384fe7c58
0x401cfb,0xce1384fe7cf8
0x401ed1,0xbf7dd5edc500
0x401e89,0xbdae4aaf6c08
0x401804,0x5fdc43eb89a8
0x401cfb,0xce1384fe98d8
0x401e47,0xbf7dd5ee6390
0x401804,0x5fdc43eb8fe8
0x401804,0x5fdc43eba4e8
0x401dc9,0xce1384feb3a8
0x401ea1,0xbf7dd5eded50
0x401e31,0x5fdc43eb9fa8
0x401cfb,0xce1384feb558
0x401d8b,0x5fdc43eb3558
0x401e31,0x1a04b576b548
0x40187e,0x1a04b576c1c0
0x401da0,0xbf7dd5ee08e0
0x401804,0x1a04b576c668
0x401d8b,0x5fdc43eb5138
0x401d8b,0x5fdc43eb5278
0x401dc9,0xce1384fed7a8
0x401ea1,0xbf7dd5ee23d0
0x40185c,0x1a04b576cd80
0x401dc9,0xce1384fedfc8
0x40187e,0x97192ff90980
0x401e31,0x97192ff91348
0x401e47,0xbf7dd5eec1d0
0x40182a,0x97192ff90f80
0x401ea1,0xbf7dd5ee47d0
0x401cfb,0xce1384ff1398
0x40182a,0x97192ff925c0
0x401d8b,0x5fdc43eb9118
0x401e47,0xbf7dd5eecdb0
0x401e31,0x97192ff93568
0x40182a,0x97192ff92e80
0x401cfb,0xce1384ff1c58
0x40187e,0x97192ff92ec0
0x401ea1,0xbf7dd5ee6590
0x401cfb,0xce1384ff1e38
0x401cfb,0xce1384ff31f8
0x401804,0x97192ff94728
0x401dc9,0xce1384ff3548
0x401e89,0x1a04b576b388
0x401cfb,0xce1384ff3d38
0x40185c,0x97192ff94f80
0x401dc9,0xce1384ff5128
0x401e1b,0xce1384fe5300
0x401d8b,0x1a04b576bc98
0x40187e,0x97192ff96400
0x401dc9,0xce1384ff5268
0x401ed1,0xbf7dd5ee8b80
0x401804,0x97192ff96768
0x401e1b,0xce1384fe5a80
0x40185c,0x97192ff96c00
0x4017e0,0x1a04b576d788
0x401e1b,0xce1384fe7200
0x401d8b,0x1a04b576dff8
0x401804,0x97192ff98988
0x401e31,0x97192ff99128
0x401d8b,0x97192ff913b8
0x401804,0x97192ff98fc8
0x401ea1,0xbf7dd5eec650
0x401dc9,0xce1384ff9108
0x401d8b,0x97192ff91c78
0x401e47,0xbf7dd5ef4730
0x401e89,0x97192ff91e08
0x401804,0x97192ff9a4c8
0x401e89,0x97192ff931c8
0x401e31,0x97192ff99f88
0x401e89,0x97192ff93d08
0x401da0,0xbf7dd5eee820
0x401e47,0xbf7dd5ef6770
0x401804,0x97192ff9c508
0x401d8b,0x97192ff95118
0x401d8b,0x97192ff95258
0x401e1b,0xce1384febc80
0x401cfb,0xce1384ffbd98
0x401cfb,0xce1384ffbf78
0x401da0,0xbf7dd5ef09a0
0x401e31,0x97192ff9dc48
0x40187e,0x97192ff9e500
0x401e47,0xbf7dd5ef8990
0x401ea1,0xbf7dd5ef0f90
0x401736,0x97192ff9ebc0
0x401796,0xbf7dd5ef8fd0
0x401804,0x97192ff9ed68
0x401ea1,0xbf7dd5ef25d0
0x401e47,0xbf7dd5efa4d0
0x40187e,0x97192ffa0180
0x401ea1,0xbf7dd5ef2e90
0x40182a,0x97192ffa08c0
0x401e31,0x97192ffa10e8
0x401da0,0xbf7dd5ef2ee0
0x401e31,0x97192ffa1188
0x40185c,0x97192ffa0980
0x40185c,0x97192ffa0d40
0x401e47,0xbf7dd5efc510
0x401dc9,0xce13850010c8
0x401e1b,0xce1384ff1340
0x401804,0x97192ffa23e8
0x40185c,0x97192ffa2740
0x401e31,0x97192ffa3128
0x401ed1,0xbf7dd5ef4f80
0x401cfb,0xce1385001c78
0x401da0,0xbf7dd5ef6420
0x401dc9,0xce1385003108
0x401d8b,0x97192ff9bdb8
0x401e89,0x97192ff9bf48
0x401ed1,0xbf7dd5ef6c00
0x401804,0x97192ffa47e8
0x401e47,0xbf7dd5efed70
0x401e31,0x97192ffa5708
0x40187e,0x97192ffa6380
0x401cfb,0xce1385005118
0x401dc9,0xce1385005328
0x401804,0x97192ffa65a8
0x401dc9,0xce1385005aa8
0x401e47,0xbf7dd5f023f0
0x401dc9,0xce1385007228
0x401e31,0x97192ffa7c48
0x401cfb,0xce1385007298
0x401e31,0x97192ffa7ce8
0x401804,0x97192ffa8b88
0x401cfb,0xce1385007a18
0x401dc9,0xce1385007cc8
0x401e31,0x97192ffa98c8
0x401e89,0x97192ffa1c48
0x401e47,0xbf7dd5f047f0
0x401e31,0x97192ffab548
0x401e1b,0xce1384ff9f80
0x401da0,0xbf7dd5efe520
0x40187e,0x97192ffac1c0
0x401e47,0xbf7dd5f065b0
0x401804,0x97192ffac668
0x401cfb,0xce138500b3b8
0x401ed1,0xbf7dd5efebc0
0x401d8b,0x97192ffa5138
0x401d8b,0x97192ffa5318
0x401da0,0xbf7dd5f001a0
0x40185c,0x97192ffacd80
0x401dc9,0xce138500bca8
0x401d8b,0x97192ffa5a98
0x401ea1,0xbf7dd5f008d0
0x401ed1,0xbf7dd5f00980
0x401e47,0xbf7dd5f08b90
0x401705,0x97192ffae800
0x401ed1,0xbf7dd5f00d40
0x40173b,0x97192ffa7218
0x40173b,0x97192ffa72b8
0x401cfb,0xce138500d7b8
0x401e1b,0xce1384ffdc40
0x401d8b,0x97192ffa7a38
0x401cfb,0xce138500dfd8
0x401ed1,0xbf7dd5f02740
0x40182a,0x97192ffb0980
0x401e31,0x97192ffb1388
0x401804,0x97192ffb0fa8
0x401e1b,0xce1385001180
0x401e47,0xbf7dd5f0c670
0x401e31,0x97192ffb1c48
0x401dc9,0xce1385011368
0x401804,0x97192ffb25e8
0x401e31,0x97192ffb1e28
0x401e89,0x97192ffab388
0x401e31,0x97192ffb31e8
0x401804,0x97192ffb2ea8
0x401da0,0xbf7dd5f063a0
0x40182a,0x97192ffb2ec0
0x401dc9,0xce1385011e08
0x401d8b,0x97192ffabc98
0x401dc9,0xce13850131c8
0x401e31,0x97192ffb3d28
0x40185c,0x97192ffb4700
0x401cfb,0xce1385013558
0x401e89,0x97192ffad788
0x401dc9,0xce1385013d08
0x401804,0x97192ffb4f88
0x401cfb,0xce1385015138
0x40182a,0x97192ffb6400
0x401cfb,0xce1385015278
0x401d8b,0x97192ffadff8
0x401736,0x97192ffb6740
0x401e1b,0xce1385005700
0x401804,0x97192ffb6c08
0x401e47,0xbf7dd5f10fb0
0x401e47,0xbf7dd5f125f0
0x40187e,0x97192ffb8980
0x401d8b,0x97192ffb1358
0x401e47,0xbf7dd5f12eb0
0x401e1b,0xce1385007c40
0x401da0,0xbf7dd5f0c1e0
0x40187e,0x97192ffb8fc0
0x401cfb,0xce1385019118
0x40187e,0x97192ffba4c0
0x401e1b,0xce13850098c0
0x401ed1,0xbf7dd5f0cd80
0x401e47,0xbf7dd5f14f90
0x401d8b,0x97192ffb3578
0x401dc9,0xce1385019fa8
0x401ea1,0xbf7dd5f0e810
0x40187e,0x97192ffbc500
0x401e1b,0xce138500b540
0x401e31,0x97192ffbbd88
0x401e89,0x97192ffb5108
0x401e89,0x97192ffb5248
0x401e31,0x97192ffbbf68
0x401e47,0xbf7dd5f16c10
0x401dc9,0xce138501bf48
0x401ea1,0xbf7dd5f10990
0x401705,0x97192ffbe500
0x401804,0x97192ffbebc8
0x40185c,0x97192ffbed40
0x401dc9,0xce138501dc68
0x40182a,0x97192ffc0180
0x401d8b,0x97192ffb9138
0x401804,0x97192ffc08e8
0x401ea1,0xbf7dd5f12ed0
0x401804,0x97192ffc0988
0x401804,0x97192ffc0d48
0x401ed1,0xbf7dd5f14700
0x401cfb,0xce13850210d8
0x401dc9,0xce13850211a8
0x401e1b,0xce1385011380
0x40185c,0x97192ffc23c0
0x401e31,0x97192ffc1c68
0x401d8b,0x97192ffb9f98
0x401804,0x97192ffc2748
0x401e1b,0xce1385011c40
0x401dc9,0xce1385021c48
0x401ea1,0xbf7dd5f16410
0x401ed1,0xbf7dd5f16740
0x401cfb,0xce1385023118
0x40185c,0x97192ffc47c0
0x401e47,0xbf7dd5f1ebd0
0x401e31,0x97192ffc5108
0x401d8b,0x97192ffbdc58
0x401705,0x97192ffc6380
0x40172e,0xbf7dd5f189a0
0x401796,0xbf7dd5f208f0
0x401cfb,0xce1385025338
0x40185c,0x97192ffc6580
0x401e47,0xbf7dd5f20990
0x401dc9,0xce1385025728
0x401e47,0xbf7dd5f20d50
0x401e31,0x97192ffc7288
0x401da0,0xbf7dd5f18fe0
0x401cfb,0xce1385025ab8
0x401da0,0xbf7dd5f1a4e0
0x401e31,0x97192ffc7a08
0x401e47,0xbf7dd5f22750
0x401cfb,0xce1385027238
0x401d8b,0x97192ffc10f8
0x401d8b,0x97192ffc1198
0x40187e,0x97192ffc8b80
0x401dc9,0xce1385027c68
0x401cfb,0xce1385027cd8
0x401da0,0xbf7dd5f1c520
0x401d8b,0x97192ffc3138
0x401dc9,0xce13850298e8
0x401e31,0x97192ffcb3a8
0x401ea1,0xbf7dd5f1e510
0x40182a,0x97192ffcc1c0
0x401dc9,0xce138502b388
0x401861,0x97192ffcc648
0x401dc9,0xce138502b568
0x401ed1,0xbf7dd5f1ed40
0x401e89,0x97192ffc5308
0x401ea1,0xbf7dd5f20190
0x401804,0x97192ffccd88
0x401e1b,0xce138501bd80
0x401d8b,0x97192ffc5718
0x401cfb,0xce138502bcb8
0x401e31,0x97192ffcd7a8
0x401e89,0x97192ffc5a88
0x401804,0x97192ffce828
0x401e89,0x97192ffc7208
0x401e31,0x97192ffcdfc8
0x401dc9,0xce138502d788
0x401ed1,0xbf7dd5f223c0
0x401d8b,0x97192ffc7c58
0x401d8b,0x97192ffc7cf8
0x401804,0x97192ffd09a8
0x401d8b,0x97192ffc98d8
0x40185c,0x97192ffd0f80
0x401ed1,0xbf7dd5f247c0
0x401dc9,0xce13850313a8
0x401cfb,0xce1385031378
0x40185c,0x97192ffd25c0
0x401e47,0xbf7dd5f2cd90
0x401d8b,0x97192ffcb558
0x401e31,0x97192ffd3548
0x401ea1,0xbf7dd5f26390
0x401dc9,0xce1385031c68
0x401804,0x97192ffd2ee8
0x40185c,0x97192ffd2e80
0x401cfb,0xce1385031e18
0x401ed1,0xbf7dd5f26580
0x401e89,0x97192ffcbc88
0x401cfb,0xce13850331d8
0x401e47,0xbf7dd5f2e830
0x401804,0x97192ffd4708
0x401e31,0x97192ffd5128
0x401e31,0x97192ffd5268
0x40187e,0x97192ffd4f80
0x401cfb,0xce1385033d18
0x401e1b,0xce1385025100
0x401dc9,0xce1385035108
0x401dc9,0xce1385035248
0x401804,0x97192ffd6428
0x401e47,0xbf7dd5f309b0
0x401da0,0xbf7dd5f28ba0
0x401804,0x97192ffd6748
0x40187e,0x97192ffd6c00
0x401e1b,0xce1385027280
0x401e31,0x97192ffd9108
0x401e89,0x97192ffd1348
0x40182a,0x97192ffd8980
0x401e1b,0xce1385027a00
0x401d8b,0x97192ffd1398
0x401e47,0xbf7dd5f32ef0
0x401ea1,0xbf7dd5f2c1d0
0x40182a,0x97192ffd8fc0
0x401ed1,0xbf7dd5f2c640
0x401d8b,0x97192ffd1c58
0x401e47,0xbf7dd5f34710
0x40182a,0x97192ffda4c0
0x401d8b,0x97192ffd1e38
0x401d8b,0x97192ffd31f8
0x401e47,0xbf7dd5f36430
0x401cfb,0xce1385039fb8
0x401e47,0xbf7dd5f36750
0x401d8b,0x97192ffd3d38
0x40182a,0x97192ffdc500
0x401dc9,0xce138503bda8
0x401cfb,0xce138503bf58
0x401804,0x97192ffde528
0x401ed1,0xbf7dd5f30f80
0x40187e,0x97192ffdebc0
0x401804,0x97192ffded48
0x401cfb,0xce138503dc78
0x401e1b,0xce138502dfc0
0x401ed1,0xbf7dd5f325c0
0x401804,0x97192ffe01a8
0x401e31,0x97192ffe10c8
0x40185c,0x97192ffe08c0
0x40187e,0x97192ffe0980
0x401ed1,0xbf7dd5f32e80
0x40187e,0x97192ffe0d40
0x401804,0x97192ffe23c8
0x401cfb,0xce13850411b8
0x401e89,0x97192ffd9f88
0x40187e,0x97192ffe2740
0x401e31,0x97192ffe3108
0x401da0,0xbf7dd5f34fa0
0x401cfb,0xce1385041c58
0x401e47,0xbf7dd5f3e530
0x401d8b,0x97192ffdbd98
0x401e1b,0xce1385033540
0x401d8b,0x97192ffdbf78
0x401da0,0xbf7dd5f36c20
0x401804,0x97192ffe47c8
0x401e47,0xbf7dd5f3ed50
0x401e31,0x97192ffe5328
0x401e47,0xbf7dd5f401b0
0x401e89,0x97192ffddc48
0x401e31,0x97192ffe5aa8
0x401dc9,0xce1385045128
0x401804,0x97192ffe63a8
0x401ea1,0xbf7dd5f38990
0x401dc9,0xce1385045308
0x401804,0x97192ffe6588
0x401cfb,0xce1385045738
0x401e31,0x97192ffe7228
0x401ea1,0xbf7dd5f38fd0
0x401dc9,0xce1385045a88
0x401ea1,0xbf7dd5f3a4d0
0x401e47,0xbf7dd5f423d0
0x401dc9,0xce1385047208
0x401e31,0x97192ffe7cc8
0x401dc9,0xce13850472a8
0x401e89,0x97192ffe1188
0x401dc9,0xce1385047a28
0x40182a,0x97192ffe8b80
0x401cfb,0xce1385047c78
0x401ea1,0xbf7dd5f3c510
0x401e1b,0xce1385039100
0x401d8b,0x97192ffe1c78
0x401e47,0xbf7dd5f447d0
0x401cfb,0xce13850498f8
0x401e47,0xbf7dd5f463b0
0x401804,0x97192ffec1e8
0x401e47,0xbf7dd5f46590
0x401e31,0x97192ffebca8
0x401804,0x97192ffec648
0x401cfb,0xce138504b398
0x401da0,0xbf7dd5f3ebe0
0x401cfb,0xce138504b578
0x401d8b,0x97192ffe5118
0x40187e,0x97192ffecd80
0x4017e0,0x97192ffe5708
0x401dc9,0xce138504bc88
0x401ed1,0xbf7dd5f408c0
0x401da0,0xbf7dd5f409a0
0x40185c,0x97192ffee800
0x401da0,0xbf7dd5f40d60
0x401d8b,0x97192ffe7298
0x401cfb,0xce138504d798
0x401d8b,0x97192ffe7a18
0x401dc9,0xce138504dfe8
0x401da0,0xbf7dd5f42760
0x401e89,0x97192ffe7c48
0x40185c,0x97192fff0980
0x401e31,0x97192fff1368
0x401804,0x97192fff0f88
0x401e89,0x97192ffe98c8
0x401e1b,0xce13850410c0
0x401dc9,0xce1385051348
0x401804,0x97192fff25c8
0x401e31,0x97192fff1e08
0x401cfb,0xce13850513b8
0x401e31,0x97192fff31c8
0x401d8b,0x97192ffeb3b8
0x401e89,0x97192ffeb548
0x401804,0x97192fff2e88
0x401cfb,0xce1385051c78
0x40185c,0x97192fff2ec0
0x401e1b,0xce1385043100
0x401e31,0x97192fff3d08
0x40187e,0x97192fff4700
0x401dc9,0xce1385053568
0x401e47,0xaa4eb5de5130
0x401d8b,0x97192ffed7b8
0x401e47,0xaa4eb5de5310
0x40182a,0x97192fff4f80
0x401cfb,0xce1385055118
0x40185c,0x97192fff6400
0x401cfb,0xce1385055258
0x401ea1,0xbf7dd5f48b90
0x401e47,0xaa4eb5de5a90
0x40187e,0x97192fff6740
0x401d8b,0x97192ffedfd8
0x40182a,0x97192fff6c00
0x401e47,0xaa4eb5de7210
0x401e47,0xaa4eb5de72b0
0x401e47,0xaa4eb5de7a30
0x401e89,0x97192fff1388
0x401804,0x97192fff89a8
0x401ea1,0xaa4eb5de10d0
0x401ed1,0xaa4eb5de1180
0x401e1b,0xce1385047cc0
0x401804,0x97192fff8fe8
0x401e89,0x97192fff1c48
0x401dc9,0xce1385059128
0x401804,0x97192fffa4e8
0x401da0,0xaa4eb5de1c60
0x401e31,0x97192fff9fa8
0x401ea1,0xaa4eb5de3110
0x401d8b,0x97192fff3558
0x401dc9,0xce1385059f88
0x401804,0x97192fffc528
0x401e31,0x97192fffbf48
0x401d8b,0x97192fff5138
0x401e47,0xaa4eb5debc90
0x401d8b,0x97192fff5278
0x401cfb,0xce138505bdb8
0x401ed1,0xaa4eb5de5700
0x401e31,0x97192fffdc68
0x40185c,0x97192fffe500
0x40182a,0x97192fffebc0
0x401e47,0xaa4eb5dedff0
0x40187e,0x97192fffed40
0x401dc9,0xce138505dc48
0x40185c,0x971930000180
0x401ea1,0xaa4eb5de7cd0
0x401ed1,0xaa4eb5de7c40
0x401d8b,0x97192fff9118
0x401804,0x9719300008c8
0x40182a,0x971930000980
0x401e31,0x9719300011a8
0x40182a,0x971930000d40
0x401e47,0xaa4eb5df1350
0x401dc9,0xce13850610e8
0x401dc9,0xce1385061188
0x40187e,0x9719300023c0
0x401ed1,0xaa4eb5de98c0
0x401e31,0x971930001c48
0x40182a,0x971930002740
0x401e1b,0xce1385051e00
0x401da0,0xaa4eb5deb3a0
0x401ed1,0xaa4eb5deb540
0x401e1b,0xce13850531c0
0x401e47,0xaa4eb5df3570
0x401dc9,0xce1385063128
0x401e89,0x97192fffbd88
0x40176a,0x9719300047c0
0x401e1b,0xce1385053d00
0x401e31,0x971930005728
0x401da0,0xaa4eb5ded7a0
0x401cfb,0xce1385065138
0x40185c,0x971930006380
0x40187e,0x971930006580
0x401cfb,0xce1385065318
0x401dc9,0xce1385065708
0x401cfb,0xce1385065a98
0x401cfb,0xce1385067218
0x401cfb,0xce13850672b8
0x401e31,0x971930007c68
0x401d8b,0x9719300010d8
0x401804,0x971930008ba8
0x401cfb,0xce1385067a38
0x401e47,0xaa4eb5df9130
0x401dc9,0xce1385067c48
0x401dc9,0xce1385067ce8
0x401ed1,0xaa4eb5df1380
0x401e31,0x9719300098e8
0x401ed1,0xaa4eb5df1c40
0x401d8b,0x971930003118
0x401ea1,0xaa4eb5df1e10
0x401dc9,0xce13850698c8
0x401e31,0x97193000b388
0x401e47,0xaa4eb5df9f90
0x401ea1,0xaa4eb5df31d0
