0x41aa80,0x28e837c85a80
0x414440,0xca49da4f3540
0x414468,0xa21321925c0
0x41455c,0xa213218e800
0x4144cd,0xfdfd3a901c40
0x551432,0xca49da4edfc0
0x414568,0xca49da4f6400
0x4145be,0xa2132194700
0x41450f,0xa213219c508
0x4145a2,0xca49da4f4700
0x4144a9,0xca49da4f1c40
0x4144e0,0xca49da4fa4c0
0x414568,0xca49da4f6740
0x551432,0xca49da5010c0
0x551432,0xca49da501180
0x55146b,0xa21321a47c0
0x414579,0xca49da500180
0x41447b,0xca49da4fc500
0x4144a9,0xca49da4f1e00
0x414508,0xca49da4f0f80
0x414428,0xca49da4fe500
0x414508,0xca49da503100
0x41448e,0xca49da4f2e80
0x414440,0xca49da4f3d00
0x41452d,0xca49da4f8980
0x41448e,0xca49da4f2ec0
0x414540,0xca49da5023c0
0x414468,0xa2132192e80
0x414468,0xa2132192ec0
0x41455c,0xa21321b5100
0x414568,0xca49da4f6c00
0x41448e,0xca49da505100
0x41455c,0xa21321b5240
0x414595,0xa21321a98c0
0x414468,0xa21321b9100
0x4145be,0xa2132194f80
0x4145a2,0xca49da4f4f80
0x414540,0xca49da502740
0x414579,0xca49da5008c0
0x41448e,0xca49da505300
0x414579,0xca49da500980
0x414428,0xca49da4febc0
0x4144b6,0xca49da4fdc40
0x4144f1,0xca49da4fbd80
0x41452d,0xca49da4f8fc0
0x414440,0xca49da506380
0x4145a2,0xca49da507200
0x414551,0xca49da4f9f80
0x414428,0xca49da4fed40
0x4145a2,0xca49da507280
0x4144f1,0xca49da4fbf40
0x41450f,0xa21321c3108
0x4144a9,0xca49da5047c0
0x551432,0xca49da501c40
0x414440,0xca49da506580
0x41448e,0xca49da505700
0x414579,0xca49da500d40
0x414551,0xca49da50c1c0
0x41452d,0xca49da50b380
0x41452d,0xca49da50b540
0x55146b,0xa21321cb380
0x55146b,0xa21321cb540
0x41448e,0xca49da505a80
0x414428,0xca49da511340
0x414428,0xca49da511380
0x414579,0xca49da5131c0
0x414551,0xca49da50c640
0x414540,0xca49da515100
0x414568,0xca49da5098c0
0x4145a2,0xca49da507a00
0x4144e0,0xca49da50d780
0x414540,0xca49da515240
0x414458,0xca49da5125c0
0x4144f1,0xca49da50e800
0x4144cd,0xa21321d6400
0x4145b3,0xca49da508b80
0x414579,0xca49da513540
0x4145a2,0xca49da507c40
0x4145a2,0xca49da507cc0
0x4145be,0xa21321bbd80
0x414468,0xa21321b9f80
0x414508,0xca49da516400
0x4144b6,0xca49da510980
0x41452d,0xca49da50bc80
0x551432,0xca49da514700
0x55146b,0xa21321cbc80
0x4145be,0xa21321bbf40
0x4144cd,0xa21321d6740
0x414595,0xa21321d0980
0x414468,0xa21321e0180
0x414551,0xca49da50cd80
0x41455c,0xa21321dc500
0x414428,0xca49da511c40
0x414508,0xca49da516740
0x4144e0,0xca49da50dfc0
0x414428,0xca49da511e00
0x414588,0x8ec426c6c1c0
0x4145be,0xa21321e23c0
0x414458,0xca49da512e80
0x4144b6,0xca49da510f80
0x4144cd,0xa21321d6c00
0x414579,0xca49da513d00
0x414458,0xca49da512ec0
0x414568,0x8ec426c6b380
0x414595,0xa21321d0f80
0x414508,0xca49da516c00
0x414568,0x8ec426c6b540
0x551432,0xca49da514f80
0x551432,0x8ec426c75100
0x55146b,0xa21321f25c0
0x414428,0x8ec426c731c0
0x414468,0xa21321e08c0
0x4145be,0xa21321e2740
0x414440,0xb207126a98c0
0x41447b,0x8ec426c71340
0x41447b,0x8ec426c71380
0x414468,0xa21321e0980
0x414588,0x8ec426c6c640
0x41448e,0xb207126a8b80
0x4145a2,0x8ec426c698c0
0x41452d,0x8ec426c6d780
0x551432,0x8ec426c75240
0x414428,0x8ec426c73540
0x4144b6,0x8ec426c725c0
0x414551,0x8ec426c6e800
0x414579,0x8ec426c76400
0x414468,0xa21321e0d40
0x414458,0x8ec426c74700
0x4144a9,0x8ec426c79100
0x41455c,0xa2132203100
0x4144f1,0x8ec426c70980
0x414568,0x8ec426c6bc80
0x414579,0x8ec426c76740
0x414588,0x8ec426c6cd80
0x414468,0xa2132207200
0x41447b,0x8ec426c71c40
0x414468,0xa2132207280
0x55146b,0xa21321f2e80
0x55146b,0xa21321f2ec0
0x55146b,0xa2132219100
0x41452d,0x8ec426c6dfc0
0x41448e,0x8ec426c7a4c0
0x414428,0x8ec426c73d00
0x41447b,0x8ec426c71e00
0x414579,0x8ec426c76c00
0x4144b6,0x8ec426c72e80
0x4144f1,0x8ec426c70f80
0x4144b6,0x8ec426c72ec0
0x414551,0x8ec426c810c0
0x414508,0x8ec426c78980
0x41452d,0x8ec426c80180
0x414551,0x8ec426c81180
0x4144cd,0xa21321fdc40
0x4144f1,0x8ec426c83100
0x414458,0x8ec426c74f80
0x4145a2,0x8ec426c7c500
0x41450f,0xa2132211348
0x41450f,0xa2132211388
0x4144b6,0x8ec426c85100
0x414568,0x8ec426c7e500
0x4144e0,0x8ec426c823c0
0x4144b6,0x8ec426c85300
0x414468,0xa2132207a00
0x414428,0x8ec426c86380
0x4145be,0xa21322098c0
0x551432,0x8ec426c87200
0x551432,0x8ec426c87280
0x414508,0x8ec426c78fc0
0x4144e0,0x8ec426c82740
0x414468,0xa2132207c40
0x414428,0x8ec426c86580
0x41452d,0x8ec426c808c0
0x414468,0xa2132207cc0
0x414595,0xa213221e500
0x4144a9,0x8ec426c79f80
0x41452d,0x8ec426c80980
0x4144b6,0x8ec426c85700
0x41447b,0x8ec426c847c0
0x414440,0x8ec426c7bd80
0x414568,0x8ec426c7ebc0
0x4145b3,0x8ec426c7dc40
0x4144a9,0x8ec426c8c1c0
0x414508,0x8ec426c8b380
0x414440,0x8ec426c7bf40
0x414568,0x8ec426c7ed40
0x41450f,0xa2132211c48
0x414551,0x8ec426c81c40
0x4144b6,0x8ec426c85a80
0x414508,0x8ec426c8b540
0x41452d,0x8ec426c80d40
0x414579,0x8ec426c898c0
0x4144cd,0xa21322247c0
0x41450f,0xa2132211e08
0x551432,0x8ec426c87a00
0x55146b,0xa2132219f80
0x414458,0x8ec426c88b80
0x4144a9,0x8ec426c8c640
0x414595,0xa213221ebc0
0x414595,0xa213221ed40
0x41452d,0x8ec426c931c0
0x4144e0,0x8ec426c95100
0x414568,0x8ec426c91340
0x551432,0x8ec426c87c40
0x551432,0x8ec426c87cc0
0x55146b,0xa2132240180
0x414568,0x8ec426c91380
0x41448e,0x8ec426c8d780
0x4144e0,0x8ec426c95240
0x414428,0x8ec426c99100
0x414468,0xa213222e800
0x414440,0x8ec426c8e800
0x414508,0x8ec426c8bc80
0x414595,0xa2132245100
0x41452d,0x8ec426c93540
0x414588,0x8ec426c925c0
0x4144f1,0x8ec426c96400
0x414595,0xa2132245300
0x4144a9,0x8ec426c8cd80
0x4145be,0xa2132230980
0x414551,0x8ec426c94700
0x4145b3,0x8ec426c90980
0x414458,0x8ec426c9a4c0
0x4144f1,0x8ec426c96740
0x41450f,0xa2132238988
0x4144cd,0xa213224b380
0x551432,0x8ec426c9c500
0x55146b,0xa21322408c0
0x55146b,0xa2132240980
0x41448e,0x8ec426c8dfc0
0x414595,0xa2132245700
0x414568,0x8ec426c91c40
0x4144cd,0xa213224b540
0x4144b6,0x8ec426c98980
0x41448e,0x8ec426ca0180
0x414568,0x8ec426c91e00
0x414508,0x8ec426c9e500
0x41452d,0x8ec426c93d00
0x414468,0xa2132255100
0x414440,0x8ec426ca10c0
0x41455c,0xa2132251340
0x4145be,0xa2132230f80
0x41455c,0xa2132251380
0x4144f1,0x8ec426c96c00
0x55146b,0xa2132240d40
0x414440,0x8ec426ca1180
0x414588,0x8ec426c92e80
0x4145b3,0x8ec426c90f80
0x414588,0x8ec426c92ec0
0x414595,0xa2132245a80
0x414468,0xa2132255240
0x4145b3,0x8ec426ca3100
0x41450f,0xa2132238fc8
0x414551,0x8ec426c94f80
0x414588,0x8ec426ca5100
0x55146b,0xa2132267200
0x55146b,0xa2132267280
0x4145a2,0x8ec426ca23c0
0x4144b6,0x8ec426c98fc0
0x414428,0x8ec426c99f80
0x414579,0x8ec426c9bd80
0x4144cd,0xa213224bc80
0x414551,0x8ec426ca7200
0x414588,0x8ec426ca5300
0x414540,0x8ec426c9dc40
0x414551,0x8ec426ca7280
0x41452d,0x8ec426ca6380
0x414508,0x8ec426c9ebc0
0x41448e,0x8ec426ca08c0
0x414579,0x8ec426c9bf40
0x41448e,0x8ec426ca0980
0x414428,0x8ec426cac1c0
0x414508,0x8ec426c9ed40
0x4145a2,0x8ec426ca2740
0x41452d,0x8ec426ca6580
0x414595,0xa213226c1c0
0x4144b6,0x8ec426cab380
0x41455c,0xa2132251c40
0x414588,0x8ec426ca5700
0x414568,0x8ec426ca47c0
0x4144b6,0x8ec426cab540
0x41455c,0xa2132251e00
0x41448e,0x8ec426ca0d40
0x414440,0x8ec426ca1c40
0x55146b,0xa2132267a00
0x414428,0x8ec426cac640
0x414588,0x8ec426ca5a80
0x414595,0xa213226c640
0x4144f1,0x8ec426ca98c0
0x414551,0x8ec426ca7a00
0x414458,0x8ec426cad780
0x414508,0x8ec426cb1340
0x414508,0x8ec426cb1380
0x4144cd,0xa21322725c0
0x4144e0,0x8ec426ca8b80
0x55146b,0xa2132267c40
0x55146b,0xa2132267cc0
0x41448e,0x8ec426cb31c0
0x414551,0x8ec426ca7c40
0x414579,0x8ec426cae800
0x414551,0x8ec426ca7cc0
0x4144b6,0x8ec426cabc80
0x4145a2,0x8ec426cb5100
0x4144a9,0x8ec426cb25c0
0x414540,0x8ec426cb0980
0x41448e,0x8ec426cb3540
0x4145a2,0x8ec426cb5240
0x414428,0x8ec426cacd80
0x41452d,0x8ec426cb9100
0x414468,0xa213227c500
0x414595,0xa213226cd80
0x4145b3,0x8ec426cb6400
0x4145be,0xa213227e500
0x414458,0x8ec426cadfc0
0x41455c,0xa2132278980
0x41450f,0xa2132286388
0x414440,0x8ec426cb4700
0x551432,0x8ec426cc10c0
0x414508,0x8ec426cb1c40
0x4144cd,0xa2132272e80
0x4144cd,0xa2132272ec0
0x414458,0x8ec426cc0180
0x414551,0x8ec426cba4c0
0x41450f,0xa2132286588
0x414595,0xa21322931c0
0x4145b3,0x8ec426cb6740
0x414508,0x8ec426cb1e00
0x414540,0x8ec426cb0f80
0x4144f1,0x8ec426cbc500
0x4144cd,0xa2132299100
0x414540,0x8ec426cc3100
0x4144b6,0x8ec426cbe500
0x551432,0x8ec426cc1180
0x55146b,0xa213228e800
0x4144a9,0x8ec426cb2e80
0x41448e,0x8ec426cb3d00
0x4144a9,0x8ec426cb2ec0
0x414579,0x8ec426cc23c0
0x414588,0x8ec426cb8980
0x414595,0xa2132293540
0x4145be,0xa213227ebc0
0x41455c,0xa2132278fc0
0x4144a9,0x8ec426cc5100
0x4145b3,0x8ec426cb6c00
0x4145be,0xa213227ed40
0x414440,0x8ec426cb4f80
0x414579,0x8ec426cc2740
0x414458,0x8ec426cc08c0
0x4144a9,0x8ec426cc5300
0x414458,0x8ec426cc0980
0x414468,0xa21322a3100
0x41447b,0x8ec426cbdc40
0x4144b6,0x8ec426cbebc0
0x4144e0,0x8ec426cbbd80
0x414440,0x8ec426cc7200
0x41448e,0x8ec426cc6380
0x4145be,0xa21322a5100
0x414440,0x8ec426cc7280
0x414588,0x8ec426cb8fc0
0x551432,0x8ec426cc1c40
0x55146b,0xa21322b5100
0x41452d,0x8ec426cb9f80
0x4144b6,0x8ec426cbed40
0x414508,0x8ec426cc47c0
0x4144e0,0x8ec426cbbf40
0x4144a9,0x8ec426cc5700
0x41448e,0x8ec426cc6580
0x414458,0x8ec426cc0d40
0x4145be,0xa21322a5300
0x414595,0xa2132293d00
0x41452d,0x8ec426ccc1c0
0x414588,0x8ec426ccb380
0x55146b,0xa21322b5240
0x4144a9,0x8ec426cc5a80
0x414588,0x8ec426ccb540
0x4145be,0xa21322a5700
0x4144cd,0xa2132299f80
0x4144b6,0x8ec426cd1340
0x414579,0x8ec426cd5100
0x4144b6,0x8ec426cd1380
0x41452d,0x8ec426ccc640
0x414440,0x8ec426cc7a00
0x551432,0x8ec426cd31c0
0x414579,0x8ec426cd5240
0x4145b3,0x8ec426cc98c0
0x41450f,0xa21322ad788
0x4144cd,0xa21322c0180
0x414551,0x8ec426ccd780
0x4145be,0xa21322a5a80
0x414595,0xa21322ba4c0
0x414440,0x8ec426cc7c40
0x414428,0x8ec426cd25c0
0x4144e0,0x8ec426cce800
0x414440,0x8ec426cc7cc0
0x4145a2,0x8ec426cc8b80
0x414540,0x8ec426cd6400
0x414458,0x8ec426cd4700
0x551432,0x8ec426cd3540
0x41447b,0x8ec426cd0980
0x41448e,0x8ec426cd9100
0x414588,0x8ec426ccbc80
0x41455c,0xa21322c6380
0x41452d,0x8ec426cccd80
0x414540,0x8ec426cd6740
0x4144b6,0x8ec426cd1c40
0x4144cd,0xa21322c08c0
0x41455c,0xa21322c6580
0x4144cd,0xa21322c0980
0x4145be,0xa21322cc1c0
0x41450f,0xa21322adfc8
0x414551,0x8ec426ccdfc0
0x4144b6,0x8ec426cd1e00
0x414440,0x8ec426cda4c0
0x41447b,0x8ec426cd0f80
0x414428,0x8ec426cd2e80
0x4144e0,0x8ec426ce10c0
0x414428,0x8ec426cd2ec0
0x414551,0x8ec426ce0180
0x551432,0x8ec426cd3d00
0x414540,0x8ec426cd6c00
0x4144e0,0x8ec426ce1180
0x4144a9,0x8ec426cd8980
0x41447b,0x8ec426ce3100
0x414458,0x8ec426cd4f80
0x4144cd,0xa21322c0d40
0x4145b3,0x8ec426cdc500
0x414428,0x8ec426ce5100
0x4145be,0xa21322cc640
0x414588,0x8ec426cde500
0x414595,0xa21322e10c0
0x4144f1,0x8ec426ce23c0
0x414595,0xa21322e1180
0x55146b,0xa21322dc500
0x414428,0x8ec426ce5300
0x414579,0x8ec426ce7200
0x41450f,0xa21322d4708
0x414458,0x8ec426ce6380
0x414579,0x8ec426ce7280
0x4144cd,0xa21322e7200
0x4144cd,0xa21322e7280
0x4144f1,0x8ec426ce2740
0x414458,0x8ec426ce6580
0x4144a9,0x8ec426cd8fc0
0x414551,0x8ec426ce08c0
0x414428,0x8ec426ce5700
0x414551,0x8ec426ce0980
0x4144b6,0x8ec426ce47c0
0x41448e,0x8ec426cd9f80
0x414568,0x8ec426cddc40
0x414588,0x8ec426cdebc0
0x4145be,0xa21322ccd80
0x4145a2,0x8ec426cdbd80
0x41448e,0x8ec426cec1c0
0x414588,0x8ec426cded40
0x4144a9,0x8ec426ceb380
0x4144e0,0x8ec426ce1c40
0x4145a2,0x8ec426cdbf40
0x414428,0x8ec426ce5a80
0x414551,0x8ec426ce0d40
0x4144a9,0x8ec426ceb540
0x414579,0x8ec426ce7a00
0x414540,0x8ec426ce98c0
0x414468,0xa21322f1340
0x41450f,0xa21322d4f88
0x4145be,0xa21322f31c0
0x414468,0xa21322f1380
0x4144cd,0xa21322e7a00
0x414595,0xa21322e1c40
0x551432,0x8ec426ce8b80
0x55146b,0xa2132303100
0x41448e,0x8ec426cec640
0x414579,0x8ec426ce7c40
0x41455c,0xa21322ed780
0x414579,0x8ec426ce7cc0
0x414551,0x8ec426cf31c0
0x4144cd,0xa21322e7c40
0x4144f1,0x8ec426cf5100
0x4144cd,0xa21322e7cc0
0x414588,0x8ec426cf1340
0x4145be,0xa21322f3540
0x414588,0x8ec426cf1380
0x4144f1,0x8ec426cf5240
0x414440,0x8ec426ced780
0x414458,0x8ec426cf9100
0x41452d,0x8ec426cf25c0
0x414551,0x8ec426cf3540
0x4144a9,0x8ec426cebc80
0x4145a2,0x8ec426cee800
0x41447b,0x8ec426cf6400
0x4144e0,0x8ec426cf4700
0x414468,0xa21322f1c40
0x414568,0x8ec426cf0980
0x41448e,0x8ec426cecd80
0x551432,0x8ec426cfa4c0
0x41447b,0x8ec426cf6740
0x41455c,0xa21322edfc0
0x414468,0xa21322f1e00
0x4145be,0xa21322f3d00
0x414540,0x8ec426cfc500
0x414588,0x8ec426cf1c40
0x414440,0x8ec426cedfc0
0x414428,0x8ec426cf8980
0x41450f,0xa21322fbd88
0x414551,0x8ec426cf3d00
0x414588,0x8ec426cf1e00
0x414440,0x8ec426d00180
0x41447b,0x8ec426cf6c00
0x4144cd,0xa213230e800
0x4144a9,0x8ec426cfe500
0x414568,0x8ec426cf0f80
0x41452d,0x8ec426cf2e80
0x4145a2,0x8ec426d010c0
0x41452d,0x8ec426cf2ec0
0x41450f,0xa21322fbf48
0x414595,0xa2132308b80
0x4145a2,0x8ec426d01180
0x414568,0x8ec426d03100
0x4144e0,0x8ec426cf4f80
0x41455c,0xa2132314700
0x41452d,0x8ec426d05100
0x4145b3,0x8ec426d023c0
0x414579,0x8ec426cfbd80
0x4145be,0xa213231a4c0
0x414428,0x8ec426cf8fc0
0x414458,0x8ec426cf9f80
0x4144e0,0x8ec426d07200
0x41452d,0x8ec426d05300
0x4144e0,0x8ec426d07280
0x41450f,0xa21323223c8
0x414551,0x8ec426d06380
0x414508,0x8ec426cfdc40
0x414579,0x8ec426cfbf40
0x4144a9,0x8ec426cfebc0
0x414440,0x8ec426d008c0
0x414458,0x8ec426d0c1c0
0x414468,0xa2132318980
0x4145b3,0x8ec426d02740
0x414440,0x8ec426d00980
0x414551,0x8ec426d06580
0x414428,0x8ec426d0b380
0x4144a9,0x8ec426cfed40
0x41452d,0x8ec426d05700
0x4144cd,0xa2132335100
0x41450f,0xa2132322748
0x414588,0x8ec426d047c0
0x414428,0x8ec426d0b540
0x4144cd,0xa2132335240
0x41455c,0xa2132314f80
0x414440,0x8ec426d00d40
0x414458,0x8ec426d0c640
0x4145a2,0x8ec426d01c40
0x41452d,0x8ec426d05a80
0x41447b,0x8ec426d098c0
0x4144e0,0x8ec426d07a00
0x551432,0x8ec426d0d780
0x414468,0xa2132318fc0
0x4144a9,0x8ec426d11340
0x414579,0x8ec426d0e800
0x4144a9,0x8ec426d11380
0x4144f1,0x8ec426d08b80
0x4144e0,0x8ec426d07c40
0x4144e0,0x8ec426d07cc0
0x414440,0x8ec426d131c0
0x4145be,0xa21323410c0
0x4145be,0xa2132341180
0x414428,0x8ec426d0bc80
0x4145b3,0x8ec426d15100
0x41448e,0x8ec426d125c0
0x4145b3,0x8ec426d15240
0x414458,0x8ec426d0cd80
0x414508,0x8ec426d10980
0x414551,0x8ec426d19100
0x414440,0x8ec426d13540
0x551432,0x8ec426d0dfc0
0x55146b,0xa2132351340
0x55146b,0xa2132351380
0x414568,0x8ec426d16400
0x4145a2,0x8ec426d14700
0x414458,0x8ec426d20180
0x4144a9,0x8ec426d11c40
0x414579,0x8ec426d210c0
0x4144e0,0x8ec426d1a4c0
0x414568,0x8ec426d16740
0x414579,0x8ec426d21180
0x41447b,0x8ec426d1c500
0x41455c,0xa213233bd80
0x4144a9,0x8ec426d11e00
0x414508,0x8ec426d10f80
0x414595,0xa2132356400
0x41450f,0xa21323498c8
0x414508,0x8ec426d23100
0x41455c,0xa213233bf40
0x414440,0x8ec426d13d00
0x41452d,0x8ec426d18980
0x41448e,0x8ec426d12e80
0x41448e,0x8ec426d12ec0
0x4145be,0xa2132341c40
0x414540,0x8ec426d223c0
0x551432,0x8ec426d1e500
0x414568,0x8ec426d16c00
0x4144cd,0xa213235c500
0x414595,0xa2132356740
0x41448e,0x8ec426d25100
0x414458,0x8ec426d208c0
0x414458,0x8ec426d20980
0x4145a2,0x8ec426d14f80
0x41455c,0xa21323623c0
0x414540,0x8ec426d22740
0x41448e,0x8ec426d25300
0x55146b,0xa2132351c40
0x55146b,0xa2132351e00
0x4144b6,0x8ec426d1dc40
0x4144f1,0x8ec426d1bd80
0x414468,0xa2132366380
0x41452d,0x8ec426d18fc0
0x414440,0x8ec426d26380
0x414595,0xa2132356c00
0x4145a2,0x8ec426d27200
0x414551,0x8ec426d19f80
0x4145a2,0x8ec426d27280
0x414458,0x8ec426d20d40
0x4144f1,0x8ec426d1bf40
0x41455c,0xa2132362740
0x4144a9,0x8ec426d247c0
0x414579,0x8ec426d21c40
0x414468,0xa2132366580
0x4189fe,0x6c6f1e6601a0
0x418b3f,0xa2132376400
0x4194d7,0xa2132370998
0x419998,0xa2132361c40
0x41b5cc,0xca49da3c1c48
0x419615,0xa2132365a80
0x418a95,0xa21323698c0
0x41a73b,0x8ec426d325c0
0x419aa1,0xa213236d780
0x41b181,0xca49da3c5a80
0x41a291,0xa2132371340
0x419247,0x6c6f1e65c500
0x41a291,0xa2132371380
0x41b335,0x6c6f1e66dfc0
0x419a83,0xa213236dfc0
0x41aece,0xca49da3c7a00
0x418e42,0x8ad3301cc1c0
0x418bf2,0xa2132381c40
0x41903c,0x8ad3301c10c0
0x41a249,0xa2132371c40
0x419824,0x6c6f1e65e500
0x419261,0xa2132360d40
0x418b3f,0xa2132376740
0x41b2fa,0x6c6f1e6608c0
0x41903c,0x8ad3301c1180
0x419da5,0xa2132368b80
0x418b52,0x8ec426d30988
0x418b77,0xa213237dc40
0x41b2fa,0x6c6f1e660980
0x4197b6,0xa2132376c00
0x41aece,0xca49da3c7c40
0x41a249,0xa2132371e00
0x4194ba,0x6c6f1e65dc40
0x418b09,0xa213237ebc0
0x418bb8,0x8ec426d31c40
0x41aece,0xca49da3c7cc0
0x41996a,0x6c6f1e6698c0
0x418cc3,0x8ec426d35100
0x4194e7,0xa2132370f80
0x419981,0x6c6f1e65ebc0
0x418b09,0xa213237ed40
0x418cc3,0x8ec426d35240
0x418bb8,0x8ec426d31e00
0x41901e,0x8ad3301c1c40
0x41abc4,0x8ec426d33d00
0x418e42,0x8ad3301cc640
0x419615,0x6c6f1e675100
0x419cad,0x8ad3301c98c0
0x419981,0x6c6f1e65ed40
0x41b2fa,0x6c6f1e660d40
0x418ab4,0xa213237bd80
0x418c1a,0x8ec426d39100
0x419615,0x6c6f1e675240
0x41b3ba,0x8ec426d36400
0x4197b6,0x8ad3301d5100
0x418b5f,0x8ec426d30f80
0x41a73b,0x8ec426d32e80
0x418ab4,0xa213237bf40
0x41922d,0x6c6f1e668b80
0x41a73b,0x8ec426d32ec0
0x41931b,0x8ad3301d25c0
0x419a83,0x8ad3301ce800
0x418f3a,0x6c6f1e6725c0
0x4197b6,0x8ad3301d5240
0x419d7a,0x6c6f1e6810c0
0x41b5d1,0x8ec426d34700
0x418b09,0x8ad3301d31c0
0x418b77,0x8ad3301d1340
0x418b71,0x8ad3301d1388
0x419981,0x6c6f1e683100
0x419d9b,0x6c6f1e671348
0x419d7a,0x6c6f1e681180
0x419da5,0x6c6f1e671380
0x418f51,0x6c6f1e670980
0x418c31,0x8ad3301cd780
0x41b3ba,0x8ec426d36740
0x41aece,0x8ec426d3a4c0
0x4194ba,0x6c6f1e67c500
0x418e42,0x8ad3301ccd80
0x418b09,0x8ad3301d3540
0x41abc4,0x8ec426d3c500
0x419cad,0x8ad3301e3100
0x41a249,0x8ad3301d0980
0x41a73b,0x8ec426d3e500
0x41b181,0x8ec426d38980
0x41b3ba,0x8ec426d36c00
0x418ab4,0x8ad3301d4700
0x418f51,0x6c6f1e670f80
0x41b2fa,0x6c6f1e6847c0
0x41931b,0x8ad3301d2e80
0x418f3a,0x6c6f1e672e80
0x41931b,0x8ad3301d2ec0
0x41b5d1,0x8ec426d34f80
0x418f3a,0x6c6f1e672ec0
0x418b77,0x8ad3301d1c40
0x418e42,0x8ad3301e6380
0x418c8a,0x8ad3301e5100
0x419da5,0x6c6f1e671c40
0x418c31,0x8ad3301cdfc0
0x41b315,0x6c6f1e67dc40
0x418cc3,0x8ec426d410c0
0x41996a,0x6c6f1e6898c0
0x41b5d1,0x8ec426d40180
0x418b77,0x8ad3301d1e00
0x418cc3,0x8ec426d41180
0x419da5,0x6c6f1e671e00
0x418e42,0x8ad3301e6580
0x41a249,0x8ad3301d0f80
0x418b09,0x8ad3301d3d00
0x418bb8,0x8ec426d3bd80
0x418c8a,0x8ad3301e5300
0x419d7a,0x6c6f1e681c40
0x418b52,0x8ec426d3dc48
0x419227,0x6c6f1e68e808
0x41b176,0x8ec426d38fc8
0x418c1a,0x8ec426d39f80
0x418c31,0x8ad3301e7200
0x418c5a,0x8ec426d43100
0x41a73b,0x8ec426d3ebc0
0x419615,0x6c6f1e695100
0x418c31,0x8ad3301e7280
0x41931b,0x8ad3301eb380
0x418bb8,0x8ec426d3bf40
0x41901e,0x8ad3301dbd80
0x418c1a,0x8ec426d45100
0x419615,0x6c6f1e695240
0x41a73b,0x8ec426d3ed40
0x41b3ba,0x8ec426d423c0
0x41931b,0x8ad3301eb540
0x41901e,0x8ad3301dbf40
0x418a9c,0x8ad3301d4f88
0x418c10,0x8ec426d45308
0x418c7f,0x8ad3301e5708
0x418f3a,0x6c6f1e6925c0
0x418bb8,0x8ec426d47200
0x419d7a,0x6c6f1e6a10c0
0x418b09,0x8ad3301ec1c0
0x418bb8,0x8ec426d47280
0x419da5,0x6c6f1e691340
0x41901e,0x8ad3301f5100
0x419d7a,0x6c6f1e6a1180
0x419da5,0x6c6f1e691380
0x41aece,0x8ec426d46380
0x418f51,0x6c6f1e690980
0x41b3ba,0x8ec426d42740
0x41b5d1,0x8ec426d408c0
0x41901e,0x8ad3301f5240
0x41b5d1,0x8ec426d40980
0x4194ba,0x6c6f1e69c500
0x418c8a,0x8ad3301e5a80
0x419a83,0x8ad3301e8b80
0x41aece,0x8ec426d46580
0x419981,0x6c6f1e6a23c0
0x41a249,0x8ad3301ed780
0x418c1a,0x8ec426d45700
0x41b181,0x8ec426d447c0
0x418c31,0x8ad3301e7a00
0x418bf2,0x8ad3301e98c0
0x418ac7,0x8ec426d4b380
0x418b09,0x8ad3301ec640
0x418cc3,0x8ec426d41c40
0x41931b,0x8ad3301ebc80
0x418ac7,0x8ec426d4b540
0x418c31,0x8ad3301e7c40
0x41b5d1,0x8ec426d40d40
0x418c31,0x8ad3301e7cc0
0x419981,0x6c6f1e6a2740
0x418c10,0x8ec426d45a88
0x418e42,0x8ad330200180
0x418f51,0x6c6f1e690f80
0x41b2fa,0x6c6f1e6a47c0
0x418ab4,0x8ad3301ee800
0x418bb8,0x8ec426d47a00
0x418b5f,0x8ec426d498c0
0x418f3a,0x6c6f1e692e80
0x418f3a,0x6c6f1e692ec0
0x419cad,0x8ad3301fe500
0x419da5,0x6c6f1e691c40
0x41b315,0x6c6f1e69dc40
0x418bb8,0x8ec426d47c40
0x41996a,0x6c6f1e6a98c0
0x41abc4,0x8ec426d48b80
0x41931b,0x8ad330205100
0x418ba6,0x8ec426d47cc8
0x418c2c,0x8ad3302010c8
0x41b5cc,0x8ec426d4c1c8
0x419a83,0x8ad3302023c0
0x419da5,0x6c6f1e691e00
0x418c31,0x8ad330201180
0x419d7a,0x6c6f1e6a1c40
0x41a249,0x8ad3301edfc0
0x41922d,0x6c6f1e6ae800
0x418b09,0x8ad3301ecd80
0x419615,0x6c6f1e6b5100
0x418bf2,0x8ad330203100
0x41931b,0x8ad330205300
0x418ac7,0x8ec426d4bc80
0x419615,0x6c6f1e6b5240
0x418e42,0x8ad3302008c0
0x419a83,0x8ad330202740
0x41b5d1,0x8ec426d4c640
0x418e42,0x8ad330200980
0x419cad,0x8ad3301febc0
0x41a249,0x8ad330206380
0x418f3a,0x6c6f1e6b25c0
0x418bb8,0x8ec426d531c0
0x418c1a,0x8ec426d51340
0x418c1a,0x8ec426d51380
0x418b09,0x8ad330207200
0x418b5f,0x8ec426d55100
0x419da5,0x6c6f1e6b1340
0x41931b,0x8ad330205700
0x419da5,0x6c6f1e6b1380
0x419cad,0x8ad3301fed40
0x418b09,0x8ad330207280
0x418cc3,0x8ec426d4d780
0x418f51,0x6c6f1e6b0980
0x41a249,0x8ad330206580
0x418b5f,0x8ec426d55240
0x41b3ba,0x8ec426d4e800
0x4194ba,0x6c6f1e6bc500
