decay_alpha,seed,method,balancedness_est,all_mse,related_mse,outlier_mse,selected_q
2.0,251,OURS,1.0000000000000004,0.004711683877959742,0.00194672660058797,0.02959629937430569,4.0
2.0,261,DP,1.0000000000000004,0.04665355607268022,0.043416841652700086,0.07578398585250144,
2.0,261,ITL,1.0000000000000004,0.04727516850203118,0.04577332286677643,0.06079177921932403,
2.0,261,ARMUL,1.0000000000000004,0.04329142759548572,0.04173084089690547,0.05733670788270787,0.1
2.0,261,OURS,1.0000000000000004,0.0055844953807077475,0.0020444989147256347,0.03744446357454676,16.0
2.0,271,DP,1.0000000000000004,0.04259027360693503,0.03536370051463754,0.10762943143761237,
2.0,271,ITL,1.0000000000000004,0.04130980999039264,0.03933129019696042,0.059116488131282584,
2.0,271,ARMUL,1.0000000000000004,0.037708247650172964,0.03403869665060155,0.07073420664631563,0.1
2.0,271,OURS,1.0000000000000004,0.006878340266557402,0.00017258104401601264,0.06723017326942993,8.0
2.0,281,DP,1.0000000000000004,0.03918786794423532,0.040657755690722074,0.025958878225854604,
2.0,281,ITL,1.0000000000000004,0.03924933795290432,0.03973162000124257,0.034908799517860134,
2.0,281,ARMUL,1.0000000000000004,0.03687316449852965,0.03801713879457788,0.026577395834095546,0.1
2.0,281,OURS,1.0000000000000004,0.006353435826163737,0.002874969055056912,0.037659636766125174,1.0
2.0,291,DP,1.0000000000000004,0.053677716134064024,0.03476788888075494,0.22386616141384566,
2.0,291,ITL,1.0000000000000004,0.04973169647223816,0.042187656868804685,0.11762805290313942,
2.0,291,ARMUL,1.0000000000000004,0.04387754952989709,0.03436224526581434,0.12951528790664177,0.1
2.0,291,OURS,1.0000000000000004,0.010411005670806715,0.00019734098037215697,0.10233398788471772,16.0
